,tweet,emoji,polarity,emotion
1647,"I like how they said, ""thanks for reaching out,"" when it was a threat. LMAO. Now, this is the type of respect #Anonymous deserves again. #OpRussia 🤣😂 https://t.co/dJJ0cJ6tLn","['🤣', '😂']",1,1
1648,"Putin wants his country’s currency in supremacy amongst other .. let them bring back gold as consensual pay so as not to go deeper in conflict, sooner or later gold will be back anyways 😅

#putin #gas",['😅'],1,1
1649,"#InvasionofLukraine @PresidentofRus7
 Would #Russiansoldiers be more #stupid than average, to the point of digging #trenches in #radioactivesoil? I guess so!!!
#FreeUkraine 
#PrayForUkraine 😢😢😢
#BoycottRussia
🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦
https://t.co/Mz4LxZDfBz","['😢', '😢', '😢']",0,3
1650,"😡 As a result of the Russian shelling today, 7 people died in #Donetsk region, - the head of the Donetsk regional military administration Pavlo Kyrylenko.

#StopRussia #PutinIsAWarCriminal #WarCrimes",['😡'],0,4
1651,"Russians have mined the corpses.  They've mined the fucking corpses so that decent town folk hoping to bury the dead get their limbs blown off.#Irpin, #Ukraine.🤬 https://t.co/F5uls6auO5",['🤬'],0,4
1652,"Joe Biden | ""Transition"" to Renewable Energy did not Age well | #biden #... https://t.co/BLNCAJVvqk via @YouTube we are transitioning just like those kids who couldn’t accept themselves for who they were 😂",['😂'],1,1
1653,"Russians have mined the corpses.  They've mined the fucking corpses so that decent town folk hoping to bury the dead get their limbs blown off.#Irpin, #Ukraine.🤬 https://t.co/F5uls6auO5",['🤬'],0,4
1654,"@DiGiTaL48632733 @vonderleyen @EP_President @Rita6942 @pransukh37 @ZenMaddie Super powers Putin hitler ,😂🤣

#Putin 
#PutinatWar
#RussianWarCrimes https://t.co/JNncP774XF","['😂', '🤣']",1,1
1655,"Russians have mined the corpses.  They've mined the fucking corpses so that decent town folk hoping to bury the dead get their limbs blown off.#Irpin, #Ukraine.🤬 https://t.co/F5uls6auO5",['🤬'],0,4
1656,"Day 33 of war.

Russia has murdered 143 kids, with 216 kids injured.

According to all the conspiracy theorists, they must’ve been working in those “bio labs” or something, and this isn’t genocide of the Ukrainian people or anything. 🙄🤬

#Ukraine #Russia #PutinWarCrimes #Putin https://t.co/JaSvv5Vh6E",['🤬'],0,4
1657,"Al Jazeera live broadcast #SCANDAL: Reporter: These are ambulances carrying the sick, wounded and civilians in ₹#Ukraine. 
Suddenly Soldiers leave the ambulance and there are no civilians😂
#RussiaUkraineWar https://t.co/SSS5Wv37Vg",['😂'],1,1
1658,"@DiGiTaL48632733 @vonderleyen @EP_President @Rita6942 @pransukh37 @ZenMaddie Super powers Putin hitler ,😂🤣

#Putin 
#PutinatWar
#RussianWarCrimes https://t.co/JNncP774XF","['😂', '🤣']",1,1
1659,Imagine the pre match rigmarole if #England play #Scotland at #FIFAWorldCup First off they’ll kneel. Then offer a prayer for #Ukraine. Then stand in silence head bowed at #Iran womens oppression and then drop their shorts to #NicolaSturgeon 😂#WorldCupDraw https://t.co/DY3u6CbEUj,['😂'],1,1
1660,"Russians have mined the corpses.  They've mined the fucking corpses so that decent town folk hoping to bury the dead get their limbs blown off.#Irpin, #Ukraine.🤬 https://t.co/F5uls6auO5",['🤬'],0,4
1661,"Russians have mined the corpses.  They've mined the fucking corpses so that decent town folk hoping to bury the dead get their limbs blown off.#Irpin, #Ukraine.🤬 https://t.co/F5uls6auO5",['🤬'],0,4
1662,"Russians have mined the corpses.  They've mined the fucking corpses so that decent town folk hoping to bury the dead get their limbs blown off.#Irpin, #Ukraine.🤬 https://t.co/F5uls6auO5",['🤬'],0,4
1663,"@kiraincongress @EP_President 🇪🇺🫡 European Parliament President Roberta Metsola!
🇺🇦 🤗People's Deputy of Ukraine Kira Rudik!
We #StandWithUkraine 🇺🇦🇪🇺✊
The European Anthem - Ode to Joy! 😃
https://t.co/ICy4LFbcHG",['😃'],1,1
1664,"GUESS THE CULTURE &amp; get 30 USDT 😍

👩‍❤️‍👩The CoW holder will get 60 USDT 

RULES:
1️⃣1 answer (= 1 culture) per 1 person! 
2️⃣RT &amp; ❤️

📢IT IS NOT CONNECTED TO #Ukraine We found this #artwork by researching the national colors of 🇺🇦 for our next #NFTCollection 

Ends in 72 hrs❗
#NFTs https://t.co/oAJhIlcTjx",['😍'],1,1
1665,"Russians have mined the corpses.  They've mined the fucking corpses so that decent town folk hoping to bury the dead get their limbs blown off.#Irpin, #Ukraine.🤬 https://t.co/F5uls6auO5",['🤬'],0,4
1666,"Russians have mined the corpses.  They've mined the fucking corpses so that decent town folk hoping to bury the dead get their limbs blown off.#Irpin, #Ukraine.🤬 https://t.co/F5uls6auO5",['🤬'],0,4
1667,"Russians have mined the corpses.  They've mined the fucking corpses so that decent town folk hoping to bury the dead get their limbs blown off.#Irpin, #Ukraine.🤬 https://t.co/F5uls6auO5",['🤬'],0,4
1668,"First I persuaded Anna from Odessa, #Ukraine , to stay with us for one day more and help with translations.
Now she's already in Split, Croatia, getting ready for her work on Monday.
She is a nice one, really. ❤
She calls me a big, kind bear 😆 https://t.co/OWRCizL5fg",['😆'],1,1
1669,"😡 As a result of the Russian shelling today, 7 people died in #Donetsk region, - the head of the Donetsk regional military administration Pavlo Kyrylenko.

#StopRussia #PutinIsAWarCriminal #WarCrimes",['😡'],0,4
1670,"Russians have mined the corpses.  They've mined the fucking corpses so that decent town folk hoping to bury the dead get their limbs blown off.#Irpin, #Ukraine.🤬 https://t.co/F5uls6auO5",['🤬'],0,4
1671,"We are collecting for Ukraine this weekend.
Collection buckets will be available on each till.
Thank you 😊
#redcross #ukraine #fundraising #gardencentre #wrexham https://t.co/wub0lSsGS1",['😊'],1,1
1672,"All the feels 😭💙💛 
 Hey, that's chef José @WCKitchen there too. #SlavaUkraïni https://t.co/uGIdZ3K3Gu",['😭'],0,3
1673,"Russians have mined the corpses.  They've mined the fucking corpses so that decent town folk hoping to bury the dead get their limbs blown off.#Irpin, #Ukraine.🤬 https://t.co/F5uls6auO5",['🤬'],0,4
1674,"Russians have mined the corpses.  They've mined the fucking corpses so that decent town folk hoping to bury the dead get their limbs blown off.#Irpin, #Ukraine.🤬 https://t.co/F5uls6auO5",['🤬'],0,4
1675,"@DiGiTaL48632733 @vonderleyen @EP_President @Rita6942 @pransukh37 @ZenMaddie Super powers Putin hitler ,😂🤣

#Putin 
#PutinatWar
#RussianWarCrimes https://t.co/JNncP774XF","['😂', '🤣']",1,1
1676,"Nothing to see, just regular ""Ambulances"" in #Irpin with regular ambulance crews 🤣

#Ukraine is unhinged, all of these violations of rules of war and Geneva conventions are really adding up.

@zelenskyyua #russia #kiev @IntlCrimCourt @UNGeneva https://t.co/eWmytX8eid",['🤣'],1,1
1677,"Russians have mined the corpses.  They've mined the fucking corpses so that decent town folk hoping to bury the dead get their limbs blown off.#Irpin, #Ukraine.🤬 https://t.co/F5uls6auO5",['🤬'],0,4
1678,"Russians have mined the corpses.  They've mined the fucking corpses so that decent town folk hoping to bury the dead get their limbs blown off.#Irpin, #Ukraine.🤬 https://t.co/F5uls6auO5",['🤬'],0,4
1679,"Yes, #Ukraine is winning, but that doesn't mean you have to stop talking.  #Russia did not go for reconciliation, she lost and went to gather strength.The whole world must now come together and give a tough rebuff while she is weak.Otherwise, there will be even more losses😔#WAR https://t.co/M3lcS0Lp0Q",['😔'],0,3
1680,"Russians have mined the corpses.  They've mined the fucking corpses so that decent town folk hoping to bury the dead get their limbs blown off.#Irpin, #Ukraine.🤬 https://t.co/F5uls6auO5",['🤬'],0,4
1681,"Russians have mined the corpses.  They've mined the fucking corpses so that decent town folk hoping to bury the dead get their limbs blown off.#Irpin, #Ukraine.🤬 https://t.co/F5uls6auO5",['🤬'],0,4
1682,"Russians have mined the corpses.  They've mined the fucking corpses so that decent town folk hoping to bury the dead get their limbs blown off.#Irpin, #Ukraine.🤬 https://t.co/F5uls6auO5",['🤬'],0,4
1683,"This deserves all the shares it can have, kudos to the creator! 🤣

#Putin #Lukashenko #Ukraine #RussiaUkraineWar #UkraineRussia #VladimirPutin #RussiaUkraineCrisis #UkraineRussia #PutinIsaWarCriminal https://t.co/ZGoqJXgG2c",['🤣'],1,1
1684,@elonmusk Get out of my head! 😅😂... Any updates on you and Ukraine? | #BulletproofMediaGroup #StandForUkraine #UkraineUnderAttaсk #Ukraine #RussiaUkraineWar #RussiaInvadedUkraine #Украина #UkraineCrisis @RedCrossPhilly @RedCross #WW3 #iftar #IStandWithUkraine #StandWithUkraine #ElonMusk,"['😅', '😂']",1,1
1685,"#Russian guys raped teenager girl? They ate dogs instead of MRE😡
#PutinWarCriminal #RussianWarCrimes #RussiaInvadedUkraine #Ukraine #RussianArmy #StandWithUkraine #PrayForUkraine https://t.co/65WxuOflX3",['😡'],0,4
1686,"I like how they said, ""thanks for reaching out,"" when it was a threat. LMAO. Now, this is the type of respect #Anonymous deserves again. #OpRussia 🤣😂 https://t.co/dJJ0cJ6tLn","['🤣', '😂']",1,1
1687,"They call Alastair Stewart a ""legendary broadcaster"", but he's incredibly biased. He supported war on Saddam Hussein, but calls #Putin's invasion a ""bloody murderous incursion"". 🤨Stewart also claims #Moldova will soon be invaded.🤦‍♂️ 😂 @AlStewartOBE #GBNews https://t.co/8khlqijDh5",['😂'],1,1
1688,"#POTUS 
#SCOTUS 
#GOP 
#DNC 
#FoxNews 
#CNN 
#Antifa 
#BlackLivesMatter 
#PONTIFEX 
#CopelandNetwork 
#UN 
#NATO 
#WSJ 
#NYSE
#California 
#Mexico 
#Canada 

LMAO! 🤣🤣🤣

""JARED BERNSTEIN"" IS A JOKE!
The man majored in music not economics.","['🤣', '🤣', '🤣']",1,1
1689,"@EFFSouthAfrica @GardeeGodrich @Julius_S_Malema ""Smile ...Mf!""😱😉🤣
#Putin #PutinWarCriminal🖕
 https://t.co/XvFoyQGq5L
🙏 Ukraine 🔥 👊",['🤣'],1,1
1690,"#Russian guys raped teenager girl? They ate dogs instead of MRE😡
#PutinWarCriminal #RussianWarCrimes #RussiaInvadedUkraine #Ukraine #RussianArmy #StandWithUkraine #PrayForUkraine https://t.co/65WxuOflX3",['😡'],0,4
1691,"Russians have mined the corpses.  They've mined the fucking corpses so that decent town folk hoping to bury the dead get their limbs blown off.#Irpin, #Ukraine.🤬 https://t.co/F5uls6auO5",['🤬'],0,4
1692,"Russians have mined the corpses.  They've mined the fucking corpses so that decent town folk hoping to bury the dead get their limbs blown off.#Irpin, #Ukraine.🤬 https://t.co/F5uls6auO5",['🤬'],0,4
1693,"Hello World,

this picture is 77 years old, Berlin in Spring 1945.
Unfortunately we see these pictures again today,
#Ukraine in Spring 2022 . . .

#ThrowbackThursday and present. Terrible.   😔

💙       🇺🇦       👊       🇺🇦       💛 https://t.co/OSTaxOKBi9",['😔'],0,3
1694,"@IAPonomarenko Donbas?? @DefenceU 
Really? 😊
I am here for it! 
#Ukraine @Ukraine 
#Russia",['😊'],1,1
1695,"Hello World,

this picture is 77 years old, Berlin in Spring 1945.
Unfortunately we see these pictures again today,
#Ukraine in Spring 2022 . . .

#ThrowbackThursday and present. Terrible.   😔

💙       🇺🇦       👊       🇺🇦       💛 https://t.co/OSTaxOKBi9",['😔'],0,3
1696,"Russians have mined the corpses.  They've mined the fucking corpses so that decent town folk hoping to bury the dead get their limbs blown off.#Irpin, #Ukraine.🤬 https://t.co/F5uls6auO5",['🤬'],0,4
1697,"Russians have mined the corpses.  They've mined the fucking corpses so that decent town folk hoping to bury the dead get their limbs blown off.#Irpin, #Ukraine.🤬 https://t.co/F5uls6auO5",['🤬'],0,4
1698,"@toryboypierce #Germany, by actions, appears to be batting for the away team... 😬 #Ukraine",['😬'],0,6
1699,"Russians have mined the corpses.  They've mined the fucking corpses so that decent town folk hoping to bury the dead get their limbs blown off.#Irpin, #Ukraine.🤬 https://t.co/F5uls6auO5",['🤬'],0,4
1700,"#Russia's army. The best of the best. 😬

Glory to #Ukraine! 🇺🇦✊🏻 https://t.co/WTSOpM78xa",['😬'],0,6
1701,"@RussianEmbassy @Russia @mfa_russia @Culture_RF @RusArtCulture @RusHeritageUK @RSGovUK @RussCultureClub @HISTORY @GuardianBooks @RSLiterature I don't hate the Russian people. It's RAS #PutinWarCriminal @KremlinRussia_E #duma and their supporters, I loathe. #Tchaikovsky was the greatest cultural person #Russia ever had.There was also #Tolstoy #Dostoyevsky #Kirov #Nureyev #Chaliapin #Ulanova++ and now this human shit.🤬",['🤬'],0,4
1702,"Hello World,

this picture is 77 years old, Berlin in Spring 1945.
Unfortunately we see these pictures again today,
#Ukraine in Spring 2022 . . .

#ThrowbackThursday and present. Terrible.   😔

💙       🇺🇦       👊       🇺🇦       💛 https://t.co/OSTaxOKBi9",['😔'],0,3
1703,"Russians have mined the corpses.  They've mined the fucking corpses so that decent town folk hoping to bury the dead get their limbs blown off.#Irpin, #Ukraine.🤬 https://t.co/F5uls6auO5",['🤬'],0,4
1704,"2013 you missed #BTC 
2014 you missed #Doge
2015 you missed #XRP
2016 you missed #ETH
2017 you missed #ADA
2018 you missed #BNB 
2019 you missed #Link
2020 you missed #DOT
2021 you missed #SHIB
2022 DO NOT MISS OUT ON $KIBA $FLOKI $CROGE $CROKI 

I can’t pick only 1 can you 😅
👇",['😅'],1,1
1705,"Russians have mined the corpses.  They've mined the fucking corpses so that decent town folk hoping to bury the dead get their limbs blown off.#Irpin, #Ukraine.🤬 https://t.co/F5uls6auO5",['🤬'],0,4
1706,"2013 you missed #BTC 
2014 you missed #Doge
2015 you missed #XRP
2016 you missed #ETH
2017 you missed #ADA
2018 you missed #BNB 
2019 you missed #Link
2020 you missed #DOT
2021 you missed #SHIB
2022 DO NOT MISS OUT ON $KIBA $FLOKI $CROGE $CROKI 

I can’t pick only 1 can you 😅
👇",['😅'],1,1
1707,"@Arslon_Xudosi @oryxspioenkop ""Smile ...Mf!""😱😉🤣
#Putin #PutinWarCriminal🖕
 https://t.co/XvFoyQGq5L
🙏 Ukraine 🔥 👊",['🤣'],1,1
1708,"Russians have mined the corpses.  They've mined the fucking corpses so that decent town folk hoping to bury the dead get their limbs blown off.#Irpin, #Ukraine.🤬 https://t.co/F5uls6auO5",['🤬'],0,4
1709,"I want to play a game... 😂
https://t.co/Vufw9UqTTv

#NFTs #NFTCommunity #ETH #NFTProject #NFT #NFTdrops #Metaverse #NFTCollection https://t.co/OXuxGkEcZ7",['😂'],1,1
1710,"Russians have mined the corpses.  They've mined the fucking corpses so that decent town folk hoping to bury the dead get their limbs blown off.#Irpin, #Ukraine.🤬 https://t.co/F5uls6auO5",['🤬'],0,4
1711,"@TNR_Shibadoge @RealShibaDoge 😆 it’s true… Community is the most important thing in #crypto and @RealShibaDoge has something VERY special going on. 

#ShibaDoge = #Shiba + #Doge 
#Ethereum project 
#ETH",['😆'],1,1
1712,"Russians have mined the corpses.  They've mined the fucking corpses so that decent town folk hoping to bury the dead get their limbs blown off.#Irpin, #Ukraine.🤬 https://t.co/F5uls6auO5",['🤬'],0,4
1713,I'm really tired of the cap with these verified accounts saying they spending #eth just for the clout 😢⛽,['😢'],0,3
1714,"Russians have mined the corpses.  They've mined the fucking corpses so that decent town folk hoping to bury the dead get their limbs blown off.#Irpin, #Ukraine.🤬 https://t.co/F5uls6auO5",['🤬'],0,4
1715,"This is a new collection that I think will be released soon.😍❤❣
#NFTCommunity #NFT #NFTsales #opensea #openseanfts #artwork https://t.co/wIoHF83ILo",['😍'],1,1
1716,PayPal stopped working in the #Putin regimes #Russia so you are more then welcome to use that platform to donate to my family and this channel 😊 https://t.co/p27OW4vZFV,['😊'],1,1
1717,"Russians have mined the corpses.  They've mined the fucking corpses so that decent town folk hoping to bury the dead get their limbs blown off.#Irpin, #Ukraine.🤬 https://t.co/F5uls6auO5",['🤬'],0,4
1718,"Russians have mined the corpses.  They've mined the fucking corpses so that decent town folk hoping to bury the dead get their limbs blown off.#Irpin, #Ukraine.🤬 https://t.co/F5uls6auO5",['🤬'],0,4
1719,"My New drop 💕💜 
.
I wish you like my art 🏳️‍🌈 Thank you 😊 
.
#Polygon 0.05 ETH @0xPolygon 
.
Check here ⬇️ 💖   
.
💖 https://t.co/I0IozaZku4
.
.
#NFTCommunity #NFTTHAILAND #NFTThaicommunity #opensea #PolygonNFT #nftcollector https://t.co/EMtNtYhl3k",['😊'],1,1
1720,@SkySportsNews Should’ve been #Russia to complete this group 😅😅😅,"['😅', '😅', '😅']",1,1
1721,"This Nft was gifted to me😊
''Moon Woman - Frequency Web''

https://t.co/FGLLwhPEM2

#NFTGiveaway #NFT #NFTs #NFTGiveaways #NFTCommunity #nftcollector #nftart #NFTcollectibles #opensea",['😊'],1,1
1722,"My New drop 💕💜 
.
I wish you like my art 🏳️‍🌈 Thank you 😊 
.
#Polygon 0.02-0.05 ETH
.
Character 💖   
https://t.co/DWRiQHWJYd
.
https://t.co/I0IozaZku4
.
มีแบบ Profile แล้วน้าา  
.
#NFTCommunity #NFTTHAILAND #NFTThaicommunity #opensea #PolygonNFT #nftcollector https://t.co/d0a2MQTVYm",['😊'],1,1
1723,"#Russia is offering #India $35 discount to *pre war prices* (so $97-35=$62) 

This is almost HALF of what global oil prices (~$110 to $120)

Further it is a Rupee-Ruble offer.

Bunty from US &amp; Bubli from UK are cautiousing us against it. Not sure what they smoked! 🤣 https://t.co/m9DA1LQ6LK",['🤣'],1,1
1724,@OlenaHalushka @olgatokariuk You’ve got me crying and I am an Aussie. Well done to you all. #StandWithUkraine 😍🦘🇺🇦🥳😀❤️🧡💛💚💙💜🤎🖤🤍🇦🇺😍,"['😍', '😀', '😍']",1,1
